Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
247,Jersey Island,San Francisco Bay,8/18/2016,231,6.00, ,0.00, ,288, ,1.7, ,27.9, ,15.7, ,21.1, ,92, ,47, ,68, ,15.1, ,5.0, ,434.5, ,21.3, 
247,Jersey Island,San Francisco Bay,8/19/2016,232,6.13, ,0.00, ,290, ,1.7, ,27.0, ,15.9, ,20.6, ,87, ,49, ,68, ,14.6, ,5.5, ,473.6, ,21.1, 
247,Jersey Island,San Francisco Bay,8/20/2016,233,5.87, ,0.00, ,289, ,1.7, ,26.4, ,15.7, ,19.9, ,90, ,54, ,72, ,14.7, ,5.4, ,467.9, ,21.0, 
247,Jersey Island,San Francisco Bay,8/21/2016,234,5.86, ,0.00, ,287, ,1.6, ,26.0, ,15.3, ,19.6, ,87, ,54, ,71, ,14.1, ,5.3, ,455.3, ,20.7, 
247,Jersey Island,San Francisco Bay,8/22/2016,235,4.81, ,0.00, ,231, ,1.6, ,25.8, ,15.0, ,19.4, ,87, ,54, ,72, ,14.3, ,5.1, ,444.4, ,20.6, 
247,Jersey Island,San Francisco Bay,8/23/2016,236,5.72, ,0.00, ,294, ,1.6, ,25.6, ,15.0, ,19.3, ,90, ,56, ,72, ,14.2, ,5.5, ,473.0, ,20.5, 
247,Jersey Island,San Francisco Bay,8/24/2016,237,5.60, ,0.00, ,301, ,1.6, ,26.3, ,14.6, ,19.3, ,91, ,52, ,73, ,14.4, ,5.3, ,454.6, ,20.5, 
247,Jersey Island,San Francisco Bay,8/25/2016,238,5.56, ,0.00, ,305,R,1.6, ,25.1, ,14.0, ,18.7, ,91, ,54, ,75, ,14.2, ,5.5, ,476.9, ,20.4, 
247,Jersey Island,San Francisco Bay,8/26/2016,239,5.56, ,0.00, ,294, ,1.6, ,24.5, ,15.5, ,19.0, ,90, ,57, ,75, ,14.4, ,5.8, ,501.8, ,20.3, 
247,Jersey Island,San Francisco Bay,8/27/2016,240,5.45, ,0.00, ,289, ,1.6, ,24.4, ,15.6, ,18.9, ,86, ,56, ,73, ,14.0, ,5.3, ,458.6, ,20.3, 
247,Jersey Island,San Francisco Bay,8/28/2016,241,5.41, ,0.00, ,297, ,1.6, ,27.4, ,14.9, ,19.7, ,88, ,48, ,70, ,14.0, ,4.6, ,394.0, ,20.4, 
247,Jersey Island,San Francisco Bay,8/29/2016,242,5.41, ,0.00, ,285, ,1.6, ,26.5, ,14.2, ,19.1, ,90, ,49, ,72, ,14.0, ,4.9, ,427.2, ,20.3, 
247,Jersey Island,San Francisco Bay,8/30/2016,243,5.99, ,0.00, ,295,R,1.6, ,28.8, ,15.6, ,22.1, ,82, ,42, ,61, ,14.3, ,3.5, ,302.5, ,20.6, 
247,Jersey Island,San Francisco Bay,8/31/2016,244,5.78, ,0.00, ,297,R,1.6, ,27.9, ,16.9, ,22.0, ,76, ,46, ,61, ,14.2, ,3.6, ,308.9, ,21.0, 
247,Jersey Island,San Francisco Bay,9/1/2016,245,5.33, ,0.00, ,295,R,1.6, ,26.9, ,12.4, ,20.0, ,93, ,48, ,71, ,14.5, ,2.8, ,241.1, ,20.8, 
247,Jersey Island,San Francisco Bay,9/2/2016,246,5.30, ,0.00, ,280, ,1.6, ,29.0, ,9.9, ,21.0, ,95, ,41, ,66, ,14.4, ,2.6, ,228.9, ,20.8, 
247,Jersey Island,San Francisco Bay,9/3/2016,247,5.08, ,0.00, ,276, ,1.4, ,26.4, ,12.0, ,18.9, ,88, ,48, ,66, ,12.4, ,2.7, ,232.7, ,20.5, 
247,Jersey Island,San Francisco Bay,9/4/2016,248,4.98, ,0.00, ,280, ,1.4, ,26.0, ,13.8, ,19.4, ,81, ,45, ,63, ,12.1, ,3.1, ,265.0, ,20.4, 
247,Jersey Island,San Francisco Bay,9/5/2016,249,5.56, ,0.00, ,281, ,1.4, ,28.2, ,13.9, ,20.7, ,84, ,37, ,59, ,12.3, ,3.6, ,312.6, ,20.4, 
247,Jersey Island,San Francisco Bay,9/6/2016,250,5.42, ,0.00, ,273, ,1.5, ,30.8, ,14.4, ,22.2, ,90, ,34, ,56, ,13.0, ,2.6, ,226.0, ,20.7, 
247,Jersey Island,San Francisco Bay,9/7/2016,251,5.51, ,0.00, ,270, ,1.6, ,37.5, ,10.8, ,24.4, ,93, ,29, ,52, ,14.1, ,1.9, ,161.6, ,20.9, 
247,Jersey Island,San Francisco Bay,9/8/2016,252,5.39, ,0.00, ,266, ,1.7, ,25.8, ,16.0, ,20.0, ,88, ,55, ,71, ,14.6, ,5.7, ,491.4, ,21.2, 
247,Jersey Island,San Francisco Bay,9/9/2016,253,5.12, ,0.00, ,269, ,1.7, ,27.1, ,14.9, ,20.0, ,92, ,52, ,72, ,14.8, ,4.6, ,401.5, ,21.0, 
247,Jersey Island,San Francisco Bay,9/10/2016,254,5.01, ,0.00, ,263, ,1.6, ,26.0, ,14.8, ,19.6, ,91, ,53, ,72, ,14.4, ,5.0, ,433.4, ,20.9, 
247,Jersey Island,San Francisco Bay,9/11/2016,255,4.74, ,0.00, ,260, ,1.6, ,23.0, ,15.0, ,17.9, ,87, ,61, ,75, ,13.5, ,5.4, ,462.6, ,20.6, 
247,Jersey Island,San Francisco Bay,9/12/2016,256,4.73, ,0.00, ,274,R,1.4, ,22.3, ,10.8, ,16.6, ,94, ,56, ,73, ,11.7, ,4.1, ,354.0, ,20.0, 
247,Jersey Island,San Francisco Bay,9/13/2016,257,4.29, ,0.00, ,257, ,1.3, ,26.4, ,6.5,Y,16.9, ,97, ,39, ,69, ,11.0, ,2.6, ,223.9, ,19.5, 
247,Jersey Island,San Francisco Bay,9/14/2016,258,4.50, ,0.00, ,261, ,1.5, ,26.1, ,14.8, ,19.5, ,90, ,42, ,67, ,13.2, ,3.2, ,273.8, ,20.0, 
247,Jersey Island,San Francisco Bay,9/15/2016,259,4.86, ,0.00, ,262, ,1.5, ,28.0, ,13.5, ,20.4, ,86, ,42, ,63, ,13.0, ,3.5, ,305.0, ,20.4, 
247,Jersey Island,San Francisco Bay,9/16/2016,260,4.73, ,0.00, ,258, ,1.5, ,29.6, ,13.7, ,20.5, ,89, ,39, ,64, ,13.4, ,3.7, ,321.0, ,20.5, 
247,Jersey Island,San Francisco Bay,9/17/2016,261,4.69, ,0.00, ,259, ,1.6, ,32.3, ,14.8, ,21.7, ,92, ,31, ,62, ,14.2, ,2.9, ,252.9, ,20.8, 
247,Jersey Island,San Francisco Bay,9/18/2016,262,4.55, ,0.00, ,254, ,1.6, ,39.4,Y,10.8, ,23.5, ,93, ,17, ,54, ,13.8, ,1.3, ,111.8, ,20.9, 
247,Jersey Island,San Francisco Bay,9/19/2016,263,4.45, ,0.00, ,232, ,1.7, ,38.4,Y,10.8, ,23.5, ,99, ,28, ,59, ,14.9, ,1.4, ,121.7, ,20.8, 
247,Jersey Island,San Francisco Bay,9/20/2016,264,5.17, ,0.00, ,247, ,1.5, ,28.1, ,15.0, ,21.8, ,83, ,32, ,56, ,12.5, ,3.7, ,318.8, ,20.9, 
247,Jersey Island,San Francisco Bay,9/21/2016,265,5.38, ,0.00, ,222, ,1.1, ,25.0, ,15.2, ,19.7, ,65, ,37, ,49, ,8.8, ,4.6, ,394.5, ,20.5, 
247,Jersey Island,San Francisco Bay,9/22/2016,266,4.62, ,0.00, ,250, ,1.2, ,23.7, ,13.3, ,17.7, ,75, ,36, ,59, ,9.5, ,4.2, ,366.5, ,19.7, 
247,Jersey Island,San Francisco Bay,9/23/2016,267,4.82, ,0.00, ,244, ,1.3, ,26.2, ,13.8, ,19.7, ,77, ,34, ,56, ,10.7, ,3.6, ,310.5, ,19.8, 
247,Jersey Island,San Francisco Bay,9/24/2016,268,4.60, ,0.00, ,242, ,1.6, ,34.7, ,15.7, ,22.7, ,83, ,30, ,58, ,14.1, ,2.5, ,218.4, ,20.4, 
247,Jersey Island,San Francisco Bay,9/25/2016,269,4.23, ,0.00, ,240, ,1.6, ,35.7, ,8.7, ,21.6, ,93, ,33, ,61, ,13.7, ,1.2, ,105.1, ,20.1, 
247,Jersey Island,San Francisco Bay,9/26/2016,270,4.43, ,0.00, ,237, ,1.5, ,39.0,Y,10.2, ,22.9, ,96, ,27, ,54, ,13.2, ,1.3, ,109.4, ,19.9, 
247,Jersey Island,San Francisco Bay,9/27/2016,271,4.66, ,0.00, ,235, ,1.4, ,35.1, ,9.3, ,23.0, ,89, ,25, ,48, ,11.5, ,1.8, ,153.3, ,19.9, 
247,Jersey Island,San Francisco Bay,9/28/2016,272,4.40, ,0.00, ,232, ,1.6, ,29.6, ,15.5, ,20.8, ,89, ,42, ,66, ,14.2, ,3.6, ,314.1, ,20.5, 
247,Jersey Island,San Francisco Bay,9/29/2016,273,4.13, ,0.00, ,231, ,1.5, ,24.5, ,13.9, ,17.9, ,90, ,50, ,73, ,12.9, ,4.7, ,405.4, ,20.2, 
247,Jersey Island,San Francisco Bay,9/30/2016,274,4.60, ,0.00, ,229, ,1.2, ,23.1, ,13.0, ,17.2, ,87, ,39, ,61, ,9.5, ,4.8, ,412.9, ,19.4, 
248,Holt,San Joaquin Valley,7/1/2016,183,6.25,H,,M,458,R,,M,34.1, ,17.5, ,27.7,H,76,H,36,H,,M,,M,,M,,M,23.1,H
248,Holt,San Joaquin Valley,7/2/2016,184,7.04, ,,M,344, ,,M,31.9, ,14.1, ,22.2, ,89, ,40, ,,M,,M,,M,,M,22.8, 
248,Holt,San Joaquin Valley,7/3/2016,185,7.15, ,,M,348, ,,M,31.6, ,13.8, ,21.5, ,91, ,32, ,,M,,M,,M,,M,22.6, 
248,Holt,San Joaquin Valley,7/4/2016,186,6.89, ,,M,347, ,,M,30.3, ,12.2, ,20.7, ,94, ,43, ,,M,,M,,M,,M,22.3, 
248,Holt,San Joaquin Valley,7/5/2016,187,6.60, ,,M,349, ,,M,29.5, ,11.5, ,20.2, ,97, ,40, ,,M,,M,,M,,M,21.9, 
248,Holt,San Joaquin Valley,7/6/2016,188,6.66, ,,M,339, ,,M,30.0, ,11.8, ,20.3, ,90, ,38, ,,M,,M,,M,,M,21.6, 
248,Holt,San Joaquin Valley,7/7/2016,189,6.88, ,,M,341, ,,M,29.1, ,13.6, ,20.0, ,82, ,37, ,,M,,M,,M,,M,21.6, 
248,Holt,San Joaquin Valley,7/8/2016,190,6.87, ,,M,337, ,,M,31.8, ,13.6, ,21.3, ,86, ,35, ,,M,,M,,M,,M,21.5, 
248,Holt,San Joaquin Valley,7/9/2016,191,7.43, ,,M,335, ,,M,29.2, ,13.5, ,21.3, ,86, ,42, ,,M,,M,,M,,M,21.8, 
248,Holt,San Joaquin Valley,7/10/2016,192,6.72, ,,M,348, ,,M,29.3, ,11.2, ,20.4, ,82, ,33, ,,M,,M,,M,,M,21.2, 
248,Holt,San Joaquin Valley,7/11/2016,193,7.51, ,0.00, ,347, ,,S,32.7, ,14.0, ,23.1, ,83, ,25, ,,Q,,Q,2.2, ,190.0, ,21.3, 
248,Holt,San Joaquin Valley,7/12/2016,194,7.03, ,0.00, ,347, ,1.3, ,31.5, ,12.5, ,22.2, ,78, ,29, ,50, ,11.1, ,2.5, ,216.4, ,21.3, 
248,Holt,San Joaquin Valley,7/13/2016,195,7.23, ,0.00, ,348, ,1.5, ,35.6, ,12.4, ,24.6, ,88, ,21, ,48, ,13.0, ,2.0, ,169.2, ,21.4, 
248,Holt,San Joaquin Valley,7/14/2016,196,7.34, ,0.00, ,345, ,1.5, ,37.5, ,14.5, ,25.6, ,79, ,26, ,46, ,13.2, ,1.8, ,158.0, ,21.7, 
248,Holt,San Joaquin Valley,7/15/2016,197,6.97, ,0.00, ,345, ,1.6, ,34.6, ,13.0, ,22.9, ,94, ,29, ,56, ,13.7, ,2.3, ,200.2, ,21.9, 
248,Holt,San Joaquin Valley,7/16/2016,198,6.68, ,0.00, ,342, ,1.6, ,32.3, ,13.7, ,21.7, ,94, ,36, ,62, ,14.0, ,2.4, ,207.3, ,21.9, 
248,Holt,San Joaquin Valley,7/17/2016,199,7.03, ,0.00, ,343, ,1.4, ,31.2, ,11.8, ,20.6, ,96, ,33, ,59, ,12.2, ,3.2, ,275.7, ,21.6, 
248,Holt,San Joaquin Valley,7/18/2016,200,6.41, ,0.00, ,335, ,1.5, ,29.0, ,13.9, ,20.3, ,83, ,42, ,61, ,12.6, ,3.2, ,280.5, ,21.5, 
248,Holt,San Joaquin Valley,7/19/2016,201,6.68, ,0.00, ,336, ,1.3, ,30.1, ,12.9, ,20.8, ,84, ,34, ,53, ,11.0, ,2.7, ,232.5, ,21.4, 
248,Holt,San Joaquin Valley,7/20/2016,202,7.10, ,0.00, ,338, ,1.2, ,32.7, ,11.5, ,22.3, ,74, ,25, ,46, ,10.1, ,2.4, ,209.8, ,21.2, 
248,Holt,San Joaquin Valley,7/21/2016,203,6.92, ,0.00, ,336, ,1.3, ,31.1, ,11.9, ,21.6, ,78, ,31, ,50, ,10.9, ,2.5, ,215.0, ,21.3, 
248,Holt,San Joaquin Valley,7/22/2016,204,7.24, ,0.00, ,342, ,1.3, ,34.2, ,10.5, ,22.9, ,88, ,18, ,48, ,11.2, ,2.4, ,205.3, ,21.1, 
248,Holt,San Joaquin Valley,7/23/2016,205,7.65, ,0.00, ,340, ,1.5, ,37.2, ,14.1, ,25.6, ,78, ,23, ,46, ,13.1, ,2.6, ,225.9, ,21.3, 
248,Holt,San Joaquin Valley,7/24/2016,206,6.87, ,0.00, ,336, ,1.7, ,38.7, ,14.7, ,26.5, ,86, ,27, ,48, ,14.7, ,1.5, ,131.6, ,23.2, 
248,Holt,San Joaquin Valley,7/25/2016,207,6.28, ,0.00, ,408,R,1.6, ,35.1, ,16.4, ,28.5,Y,91, ,31, ,42,Y,14.4,Y,2.1, ,184.4, ,24.3, 
248,Holt,San Joaquin Valley,7/26/2016,208,7.08, ,0.00, ,345,R,1.6, ,39.3,Y,13.2, ,26.0, ,91, ,21, ,49, ,14.3, ,1.7, ,147.7, ,23.8, 
248,Holt,San Joaquin Valley,7/27/2016,209,7.21, ,0.00, ,323, ,1.6, ,38.5, ,16.3, ,27.0, ,79, ,19, ,45, ,14.2, ,1.9, ,163.3, ,24.1, 
248,Holt,San Joaquin Valley,7/28/2016,210,6.85, ,0.00, ,318, ,1.7, ,37.6, ,16.9, ,25.7, ,86, ,22, ,51, ,14.7, ,2.1, ,179.9, ,24.3, 
248,Holt,San Joaquin Valley,7/29/2016,211,7.14, ,0.00, ,324, ,1.7, ,36.6, ,15.8, ,26.2, ,89, ,23, ,49, ,14.8, ,2.1, ,185.1, ,24.3, 
248,Holt,San Joaquin Valley,7/30/2016,212,7.04, ,0.00, ,333, ,1.6, ,34.9, ,15.2, ,24.2, ,90, ,27, ,53, ,14.0, ,2.5, ,213.8, ,24.3, 
248,Holt,San Joaquin Valley,7/31/2016,213,6.58, ,0.00, ,324, ,1.6, ,31.0, ,14.2, ,21.5, ,92, ,41, ,63, ,14.2, ,3.1, ,267.4, ,23.8, 
248,Holt,San Joaquin Valley,8/1/2016,214,6.46, ,0.00, ,330, ,1.6, ,31.3, ,13.5, ,21.4, ,95, ,36, ,61, ,13.6, ,2.6, ,221.3, ,23.5, 
248,Holt,San Joaquin Valley,8/2/2016,215,6.42, ,0.00, ,333, ,1.6, ,33.3, ,12.2, ,22.0, ,95, ,33, ,60, ,13.9, ,2.1, ,182.5, ,23.3, 
248,Holt,San Joaquin Valley,8/3/2016,216,6.72, ,0.00, ,328, ,1.6, ,34.6, ,14.0, ,23.0, ,90, ,33, ,57, ,13.9, ,2.5, ,215.8, ,23.4, 
248,Holt,San Joaquin Valley,8/4/2016,217,5.92, ,0.00, ,328, ,1.5, ,29.0, ,10.8, ,19.4, ,94, ,44, ,66, ,13.0, ,2.2, ,187.5, ,23.1, 
248,Holt,San Joaquin Valley,8/5/2016,218,5.81, ,0.00, ,330, ,1.5, ,28.6, ,10.7, ,19.0, ,98, ,44, ,69, ,13.3, ,1.7, ,149.0, ,22.7, 
248,Holt,San Joaquin Valley,8/6/2016,219,6.15, ,0.00, ,328, ,1.5, ,31.6, ,9.3, ,20.2, ,98, ,34, ,62, ,12.6, ,2.2, ,190.3, ,22.4, 
248,Holt,San Joaquin Valley,8/7/2016,220,6.27, ,0.00, ,328, ,1.4, ,31.4, ,12.5, ,21.3, ,84, ,32, ,55, ,11.8, ,2.4, ,207.6, ,22.6, 
248,Holt,San Joaquin Valley,8/8/2016,221,6.45, ,0.00, ,326, ,1.5, ,33.3, ,11.5, ,22.0, ,90, ,32, ,55, ,12.5, ,2.2, ,189.5, ,22.5, 
248,Holt,San Joaquin Valley,8/9/2016,222,6.39, ,0.00, ,322, ,1.5, ,33.3, ,12.0, ,22.7, ,88, ,27, ,54, ,12.9, ,2.5, ,215.0, ,22.5, 
248,Holt,San Joaquin Valley,8/10/2016,223,6.10, ,0.00, ,316, ,1.6, ,32.4, ,13.4, ,22.3, ,92, ,36, ,60, ,14.2, ,2.1, ,181.1, ,22.7, 
248,Holt,San Joaquin Valley,8/11/2016,224,6.21, ,0.00, ,313, ,1.6, ,33.0, ,12.7, ,21.7, ,96, ,35, ,62, ,14.2, ,2.3, ,199.2, ,22.7, 
248,Holt,San Joaquin Valley,8/12/2016,225,6.45, ,0.00, ,312, ,1.6, ,33.5, ,13.0, ,23.0, ,97, ,31, ,58, ,14.3, ,2.0, ,177.0, ,22.5, 
248,Holt,San Joaquin Valley,8/13/2016,226,6.90, ,0.00, ,309, ,1.5, ,36.4, ,14.2, ,24.9, ,90, ,20, ,48, ,13.2, ,2.4, ,205.7, ,22.7, 
248,Holt,San Joaquin Valley,8/14/2016,227,6.79, ,0.00, ,306, ,1.5, ,34.7, ,15.4, ,24.6, ,87, ,25, ,50, ,13.5, ,2.4, ,206.7, ,22.8, 
248,Holt,San Joaquin Valley,8/15/2016,228,5.95, ,0.00, ,308, ,1.6, ,32.7, ,12.8, ,21.5, ,94, ,33, ,63, ,14.1, ,2.3, ,201.7, ,22.9, 
248,Holt,San Joaquin Valley,8/16/2016,229,6.09, ,0.00, ,307, ,1.6, ,34.9, ,12.4, ,22.1, ,96, ,31, ,59, ,13.7, ,2.0, ,172.0, ,22.5, 
248,Holt,San Joaquin Valley,8/17/2016,230,5.94, ,0.00, ,294, ,1.6, ,36.2, ,13.8, ,23.5, ,93, ,31, ,56, ,14.3, ,1.9, ,162.6, ,22.6, 
248,Holt,San Joaquin Valley,8/18/2016,231,5.66, ,0.00, ,268, ,1.6, ,33.4, ,15.1, ,22.8, ,92, ,35, ,59, ,14.4, ,2.3, ,196.9, ,22.8, 
248,Holt,San Joaquin Valley,8/19/2016,232,5.64, ,0.00, ,279, ,1.6, ,31.1, ,13.5, ,22.0, ,93, ,40, ,61, ,14.1, ,2.0, ,175.3, ,23.3, 
248,Holt,San Joaquin Valley,8/20/2016,233,5.57, ,0.00, ,281, ,1.6, ,31.3, ,13.8, ,21.5, ,95, ,39, ,64, ,14.5, ,2.0, ,171.4, ,23.7, 
248,Holt,San Joaquin Valley,8/21/2016,234,5.65, ,0.00, ,286, ,1.6, ,31.5, ,13.2, ,21.3, ,95, ,37, ,62, ,13.6, ,2.4, ,205.5, ,23.0, 
248,Holt,San Joaquin Valley,8/22/2016,235,5.14, ,0.00, ,259, ,1.5, ,30.7, ,14.6, ,20.7, ,91, ,36, ,62, ,13.2, ,2.4, ,208.9, ,22.7, 
248,Holt,San Joaquin Valley,8/23/2016,236,5.54, ,0.00, ,284, ,1.5, ,30.8, ,12.4, ,20.1, ,95, ,38, ,64, ,13.2, ,2.2, ,189.5, ,22.3, 
248,Holt,San Joaquin Valley,8/24/2016,237,5.58, ,0.00, ,293, ,1.5, ,30.9, ,12.2, ,20.4, ,95, ,38, ,64, ,13.4, ,2.4, ,206.0, ,22.1, 
248,Holt,San Joaquin Valley,8/25/2016,238,5.61, ,0.00, ,295, ,1.5, ,31.0, ,10.0, ,19.6, ,98, ,34, ,64, ,12.7, ,2.3, ,198.6, ,21.8, 
248,Holt,San Joaquin Valley,8/26/2016,239,5.14, ,0.00, ,270, ,1.5, ,27.6, ,11.0, ,18.9, ,98, ,47, ,71, ,13.4, ,2.4, ,206.5, ,21.5, 
248,Holt,San Joaquin Valley,8/27/2016,240,5.13, ,0.00, ,277, ,1.5, ,27.6, ,11.5, ,18.9, ,98, ,46, ,70, ,13.3, ,2.0, ,173.4, ,21.1, 
248,Holt,San Joaquin Valley,8/28/2016,241,5.46, ,0.00, ,281, ,1.5, ,31.3, ,10.9, ,20.0, ,97, ,34, ,64, ,13.0, ,2.4, ,208.7, ,21.0, 
248,Holt,San Joaquin Valley,8/29/2016,242,5.41, ,0.00, ,278, ,1.5, ,30.3, ,12.5, ,20.0, ,94, ,37, ,65, ,13.1, ,2.7, ,237.2, ,21.1, 
248,Holt,San Joaquin Valley,8/30/2016,243,6.02, ,0.00, ,283, ,1.5, ,32.3, ,14.0, ,22.8, ,84, ,29, ,54, ,12.9, ,2.9, ,249.7, ,21.2, 
248,Holt,San Joaquin Valley,8/31/2016,244,5.86, ,0.00, ,285, ,1.5, ,31.4, ,14.6, ,21.9, ,83, ,31, ,56, ,12.8, ,3.0, ,255.0, ,21.4, 
248,Holt,San Joaquin Valley,9/1/2016,245,5.36, ,0.00, ,284, ,1.5, ,30.4, ,12.8, ,20.6, ,90, ,36, ,61, ,12.9, ,2.3, ,198.5, ,21.4, 
248,Holt,San Joaquin Valley,9/2/2016,246,5.48, ,0.00, ,273, ,1.4, ,31.6, ,10.5, ,21.0, ,93, ,34, ,58, ,12.3, ,2.0, ,169.3, ,20.9, 
248,Holt,San Joaquin Valley,9/3/2016,247,5.73, ,0.00, ,265, ,1.3, ,27.4, ,14.5, ,19.6, ,72, ,40, ,58, ,11.1, ,4.1,R,351.2,R,21.0, 
248,Holt,San Joaquin Valley,9/4/2016,248,5.14, ,0.00, ,271, ,1.3, ,27.3, ,12.9, ,19.2, ,82, ,38, ,58, ,10.6, ,3.0, ,256.2, ,20.5, 
248,Holt,San Joaquin Valley,9/5/2016,249,5.54, ,0.00, ,273, ,1.2, ,29.6, ,10.6, ,19.8, ,89, ,28, ,53, ,9.8, ,2.2, ,186.0, ,19.6, 
248,Holt,San Joaquin Valley,9/6/2016,250,5.42, ,0.00, ,266, ,1.3, ,33.1, ,10.4, ,21.8, ,90, ,25, ,50, ,10.8, ,1.6, ,141.4, ,19.6, 
248,Holt,San Joaquin Valley,9/7/2016,251,5.35, ,0.00, ,264, ,1.4, ,35.8, ,12.2, ,23.4, ,89, ,24, ,49, ,12.1, ,1.5, ,130.2, ,19.8, 
248,Holt,San Joaquin Valley,9/8/2016,252,5.18, ,0.00, ,259, ,1.6, ,29.4, ,13.4, ,20.8, ,91, ,42, ,65, ,14.1, ,2.3, ,202.6, ,20.2, 
248,Holt,San Joaquin Valley,9/9/2016,253,5.04, ,0.00, ,261, ,1.6, ,33.0, ,10.9, ,20.9, ,96, ,36, ,65, ,14.1, ,2.0, ,171.4, ,20.0, 
248,Holt,San Joaquin Valley,9/10/2016,254,5.03, ,0.00, ,255, ,1.5, ,32.0, ,12.3, ,21.1, ,95, ,35, ,60, ,13.1, ,2.1, ,185.1, ,20.2, 
248,Holt,San Joaquin Valley,9/11/2016,255,4.61, ,0.00, ,252, ,1.5, ,27.6, ,11.8, ,18.9, ,95, ,45, ,69, ,13.0, ,2.0, ,175.7, ,20.1, 
248,Holt,San Joaquin Valley,9/12/2016,256,4.79, ,0.00, ,263, ,1.3, ,25.6, ,9.6, ,16.9, ,96, ,38, ,66, ,10.5, ,2.5, ,217.0, ,19.6, 
248,Holt,San Joaquin Valley,9/13/2016,257,4.18, ,0.00, ,251, ,1.2, ,25.7, ,7.9, ,16.3, ,94, ,36, ,64, ,9.4, ,2.0, ,171.2, ,18.9, 
248,Holt,San Joaquin Valley,9/14/2016,258,4.43, ,0.00, ,252, ,1.4, ,28.4, ,10.4, ,18.5, ,98, ,32, ,64, ,11.6, ,1.6, ,140.7, ,18.8, 
248,Holt,San Joaquin Valley,9/15/2016,259,4.74, ,0.00, ,253, ,1.3, ,31.1, ,10.8, ,19.9, ,89, ,25, ,57, ,11.2, ,1.5, ,130.3, ,18.9, 
248,Holt,San Joaquin Valley,9/16/2016,260,4.65, ,0.00, ,249, ,1.4, ,33.3, ,10.9, ,20.3, ,92, ,28, ,59, ,12.0, ,1.7, ,146.1, ,18.9, 
248,Holt,San Joaquin Valley,9/17/2016,261,4.79, ,0.00, ,248, ,1.4, ,36.0, ,11.4, ,22.3, ,93, ,21, ,54, ,12.5, ,1.5, ,133.7, ,19.1, 
248,Holt,San Joaquin Valley,9/18/2016,262,4.75, ,0.00, ,244, ,1.5, ,38.3,Y,12.4, ,24.3, ,91, ,20, ,48, ,12.6, ,1.1, ,95.0, ,19.3, 
248,Holt,San Joaquin Valley,9/19/2016,263,4.86, ,0.00, ,231, ,1.5, ,38.8,Y,14.3, ,26.0,Y,86, ,23, ,45,Y,13.3,Y,1.4, ,118.7, ,19.7, 
248,Holt,San Joaquin Valley,9/20/2016,264,5.07, ,0.00, ,226, ,1.3, ,33.8, ,15.5, ,24.6,Y,77, ,27, ,41,Y,10.5,Y,2.1, ,179.4, ,20.1, 
248,Holt,San Joaquin Valley,9/21/2016,265,4.69, ,0.00, ,159, ,1.0,Y,26.3, ,13.7, ,20.1, ,77, ,26, ,43,Y,7.2,Y,4.5,R,384.9,R,19.8, 
248,Holt,San Joaquin Valley,9/22/2016,266,4.61, ,0.00, ,243, ,1.1, ,24.3, ,11.2, ,17.2, ,84, ,34, ,58, ,8.9, ,3.4,Y,289.9,Y,18.6, 
248,Holt,San Joaquin Valley,9/23/2016,267,4.86, ,0.00, ,238, ,1.1, ,27.1, ,9.5, ,18.2, ,89, ,27, ,54, ,8.7, ,2.5, ,216.4, ,18.7, 
248,Holt,San Joaquin Valley,9/24/2016,268,4.54, ,0.00, ,237, ,1.4, ,33.6, ,11.4, ,21.4, ,90, ,30, ,53, ,11.5, ,1.5, ,131.7, ,18.3, 
248,Holt,San Joaquin Valley,9/25/2016,269,4.28, ,0.00, ,234, ,1.4, ,36.8, ,11.2, ,22.6, ,87, ,23, ,51, ,12.0, ,1.1, ,97.1, ,18.5, 
248,Holt,San Joaquin Valley,9/26/2016,270,4.44, ,0.00, ,230, ,1.5, ,38.4,Y,13.8, ,24.6, ,80, ,24, ,47, ,12.7, ,1.1, ,95.0, ,18.9, 
248,Holt,San Joaquin Valley,9/27/2016,271,4.81, ,0.00, ,230, ,1.2, ,35.6, ,13.7, ,23.8, ,70, ,23, ,42, ,10.2, ,1.5, ,128.0, ,,S
248,Holt,San Joaquin Valley,9/28/2016,272,4.26, ,0.00, ,224, ,1.5, ,33.7, ,14.1, ,22.5, ,87, ,30, ,55, ,12.9, ,1.5, ,125.4, ,,S
248,Holt,San Joaquin Valley,9/29/2016,273,4.17, ,0.00, ,226, ,1.4, ,30.2, ,10.6, ,19.1, ,97, ,35, ,63, ,11.8, ,2.0, ,172.6, ,,S
248,Holt,San Joaquin Valley,9/30/2016,274,4.57, ,0.00, ,222, ,1.1, ,24.6, ,8.6, ,16.1, ,95, ,30, ,61, ,8.6, ,3.6,Y,310.1,Y,,S
249,Ripon,San Joaquin Valley,7/1/2016,183,7.22,H,,M,481,R,,M,37.1, ,18.9, ,29.9,Y,63,H,28,H,,M,,M,,M,,M,26.2,H
